state_fips,state_abbrev,state_name,year,beer_tax_usd_per_gallon,policy_change_count_sunday_sales,policy_change_count_underage_purchase,fars_fatalities_total,fars_fatalities_alcohol_involved,fars_fatalities_impaired,rate_alcohol_involved_per100k,rate_impaired_per100k,unemployment_rate,pcpi_nominal,population_thousands,vmt_total_million,vmt_per_capita,beer_tax_delta,beer_tax_increase_event,rate_impaired_per100k_lag1,rate_impaired_per100k_lag2,rate_alcohol_involved_per100k_lag1,rate_alcohol_involved_per100k_lag2,beer_tax_usd_per_gallon_lag1,beer_tax_usd_per_gallon_lag2,unemployment_rate_lag1,unemployment_rate_lag2,pcpi_nominal_lag1,pcpi_nominal_lag2,vmt_per_capita_lag1,vmt_per_capita_lag2,treatment_year,event_time
16,ID,Idaho,2022,0.15,0,0,215,78,54,4.011728648731497,2.7773506029679593,2.875,56984.0,1944.299,19157.0,9852.908426121703,0.0,0,3.517341016186068,2.649486459231703,4.409800677009399,4.0553364171913815,0.15,0.15,3.5749999999999997,5.55,55408.0,49607.0,10136.241841868747,9411.62475701776,,
16,ID,Idaho,2023,0.15,0,0,275,73,40,3.7034744678411586,2.029301078269128,3.1999999999999997,59192.0,1971.122,19718.0,10003.439665327665,0.0,0,2.7773506029679593,3.517341016186068,4.011728648731497,4.409800677009399,0.15,0.15,2.875,3.5749999999999997,56984.0,55408.0,9852.908426121703,10136.241841868747,,
17,IL,Illinois,2003,0.19,0,0,1454,538,798,4.284802030199731,6.355524200928225,6.75,35081.0,12556.006,102530.6853913152,8165.867823837867,,0,,,,,,,,,,,,,2010.0,-7.0
17,IL,Illinois,2004,0.19,0,0,1355,505,741,4.011192258986719,5.885729631503284,6.191666666666666,36366.0,12589.773,105175.98765306595,8354.081336737838,0.0,0,6.355524200928225,,4.284802030199731,,0.19,,6.75,,35081.0,,8165.867823837867,,2010.0,-6.0
17,IL,Illinois,2005,0.19,0,0,1363,502,802,3.9809981091845037,6.360080644553729,5.733333333333333,37720.0,12609.903,106050.05699148565,8410.061282111816,0.0,0,5.885729631503284,6.355524200928225,4.011192258986719,4.284802030199731,0.19,0.19,6.191666666666666,6.75,36366.0,35081.0,8354.081336737838,8165.867823837867,2010.0,-5.0
17,IL,Illinois,2006,0.19,0,0,1254,500,634,3.9544588698710177,5.01425384699645,4.625,40021.0,12643.955,106925.86460652296,8456.678674237843,0.0,0,6.360080644553729,5.885729631503284,3.9809981091845037,4.011192258986719,0.19,0.19,5.733333333333333,6.191666666666666,37720.0,36366.0,8410.061282111816,8354.081336737838,2010.0,-4.0
17,IL,Illinois,2007,0.19,0,0,1248,470,583,3.701992443839593,4.592045946294644,5.058333333333334,42148.0,12695.866,107483.0,8465.984124281085,0.0,0,5.01425384699645,6.360080644553729,3.9544588698710177,3.9809981091845037,0.19,0.19,4.625,5.733333333333333,40021.0,37720.0,8456.678674237843,8410.061282111816,2010.0,-3.0
17,IL,Illinois,2008,0.19,0,0,1043,407,471,3.192898616917907,3.6949760407084375,6.508333333333333,43238.0,12747.038,106079.0,8321.85484973058,0.0,0,4.592045946294644,5.01425384699645,3.701992443839593,3.9544588698710177,0.19,0.19,5.058333333333334,4.625,42148.0,40021.0,8465.984124281085,8456.678674237843,2010.0,-2.0
17,IL,Illinois,2009,0.19,0,0,911,361,411,2.821022604283672,3.2117459566775324,9.966666666666669,41088.0,12796.778,105846.0,8271.300791496109,0.0,0,3.6949760407084375,4.592045946294644,3.192898616917907,3.701992443839593,0.19,0.19,6.508333333333333,5.058333333333334,43238.0,42148.0,8321.85484973058,8465.984124281085,2010.0,-1.0
17,IL,Illinois,2010,0.23,0,0,927,351,425,2.7335288338618025,3.309828360089077,10.391666666666667,42107.0,12840.545,105788.0,8238.591118990666,0.04000000000000001,1,3.2117459566775324,3.6949760407084375,2.821022604283672,3.192898616917907,0.19,0.19,9.966666666666669,6.508333333333333,41088.0,43238.0,8271.300791496109,8321.85484973058,2010.0,0.0
17,IL,Illinois,2011,0.23,0,0,918,304,431,2.362489327027041,3.3494503287784694,9.766666666666667,44075.0,12867.783,103234.0,8022.67181533913,0.0,0,3.309828360089077,3.2117459566775324,2.7335288338618025,2.821022604283672,0.23,0.19,10.391666666666667,9.966666666666669,42107.0,41088.0,8238.591118990666,8271.300791496109,2010.0,1.0
17,IL,Illinois,2012,0.23,0,0,956,369,448,2.86423324825241,3.4774430764690507,9.033333333333331,45934.0,12883.029,104578.0,8117.500938637955,0.0,0,3.3494503287784694,3.309828360089077,2.362489327027041,2.7335288338618025,0.23,0.23,9.766666666666667,10.391666666666667,44075.0,42107.0,8022.67181533913,8238.591118990666,2010.0,2.0
17,IL,Illinois,2013,0.23,0,0,991,355,479,2.7528389524075245,3.7143939667695896,9.075,46735.0,12895.778,105297.0,8165.2305118776085,0.0,0,3.4774430764690507,3.3494503287784694,2.86423324825241,2.362489327027041,0.23,0.23,9.033333333333331,9.766666666666667,45934.0,44075.0,8117.500938637955,8022.67181533913,2010.0,3.0
17,IL,Illinois,2014,0.23,0,0,924,310,469,2.4058811531962676,3.639865357577579,7.158333333333334,48536.0,12885.092,104906.0,8141.657040555085,0.0,0,3.7143939667695896,3.4774430764690507,2.7528389524075245,2.86423324825241,0.23,0.23,9.075,9.033333333333331,46735.0,45934.0,8165.2305118776085,8117.500938637955,2010.0,4.0
17,IL,Illinois,2015,0.23,3,0,998,319,233,2.4806399273382462,1.8118780660495655,5.991666666666667,50688.0,12859.585,105223.0,8182.4568988812625,0.0,0,3.639865357577579,3.7143939667695896,2.4058811531962676,2.7528389524075245,0.23,0.23,7.158333333333334,9.075,48536.0,46735.0,8141.657040555085,8165.2305118776085,2010.0,5.0
17,IL,Illinois,2016,0.23,0,0,1078,340,273,2.651752586180204,2.1292013412564583,5.883333333333333,51347.0,12821.709,107314.0,8369.711089215954,0.0,0,1.8118780660495655,3.639865357577579,2.4806399273382462,2.4058811531962676,0.23,0.23,5.991666666666667,7.158333333333334,50688.0,48536.0,8182.4568988812625,8141.657040555085,2010.0,6.0
17,IL,Illinois,2017,0.23,0,0,1090,358,280,2.801275409739346,2.1909416612486505,4.958333333333333,53056.0,12779.893,108011.0,8451.635706183142,0.0,0,2.1292013412564583,1.8118780660495655,2.651752586180204,2.4806399273382462,0.23,0.23,5.883333333333333,5.991666666666667,51347.0,50688.0,8369.711089215954,8182.4568988812625,2010.0,7.0
17,IL,Illinois,2018,0.23,0,0,1035,322,236,2.5305145078247517,1.8546628069771471,4.391666666666667,56077.0,12724.685,107954.0,8483.824943407244,0.0,0,2.1909416612486505,2.1292013412564583,2.801275409739346,2.651752586180204,0.23,0.23,4.958333333333333,5.883333333333333,53056.0,51347.0,8451.635706183142,8369.711089215954,2010.0,8.0
17,IL,Illinois,2019,0.23,0,0,1009,294,232,2.320988437925046,1.8315282911517368,3.975,57738.0,12667.017,107525.0,8488.581013193556,0.0,0,1.8546628069771471,2.1909416612486505,2.5305145078247517,2.801275409739346,0.23,0.23,4.391666666666667,4.958333333333333,56077.0,53056.0,8483.824943407244,8451.635706183142,2010.0,9.0
17,IL,Illinois,2020,0.23,0,0,1193,286,209,2.2345342105625026,1.6329288461802904,9.333333333333334,61542.0,12799.088,94121.0,7353.727078054311,0.0,0,1.8315282911517368,1.8546628069771471,2.320988437925046,2.5305145078247517,0.23,0.23,3.975,4.391666666666667,57738.0,56077.0,8488.581013193556,8483.824943407244,2010.0,10.0
17,IL,Illinois,2021,0.23,0,0,1334,367,262,2.889617933457059,2.0628880069911433,6.1000000000000005,66612.0,12700.641,97530.0,7679.139974116267,0.0,0,1.6329288461802904,1.8315282911517368,2.2345342105625026,2.320988437925046,0.23,0.23,9.333333333333334,3.975,61542.0,57738.0,7353.727078054311,8488.581013193556,2010.0,11.0
17,IL,Illinois,2022,0.23,0,0,1268,319,218,2.5273690698037945,1.727167577483471,4.583333333333333,68352.0,12621.821,103752.0,8220.050022892894,0.0,0,2.0628880069911433,1.6329288461802904,2.889617933457059,2.2345342105625026,0.23,0.23,6.1000000000000005,9.333333333333334,66612.0,61542.0,7679.139974116267,7353.727078054311,2010.0,12.0
17,IL,Illinois,2023,0.23,0,0,1241,309,247,2.4441834327235346,1.9537647504294922,4.483333333333333,71716.0,12642.259,102871.0,8137.074236495234,0.0,0,1.727167577483471,2.0628880069911433,2.5273690698037945,2.889617933457059,0.23,0.23,4.583333333333333,6.1000000000000005,68352.0,66612.0,8220.050022892894,7679.139974116267,2010.0,13.0
18,IN,Indiana,2003,0.12,0,0,833,215,343,3.4696233667353167,5.535259603675413,5.208333333333333,29445.0,6196.638,,,,0,,,,,,,,,,,,,,
18,IN,Indiana,2004,0.12,0,0,947,243,316,3.8985998250924476,5.0697841346881205,5.416666666666667,30657.0,6233.007,,,0.0,0,5.535259603675413,,3.4696233667353167,,0.12,,5.208333333333333,,29445.0,,,,,
18,IN,Indiana,2005,0.12,0,0,938,270,412,4.300310769124915,6.561955692146167,5.3999999999999995,31376.0,6278.616,,,0.0,0,5.0697841346881205,5.535259603675413,3.8985998250924476,3.4696233667353167,0.12,0.12,5.416666666666667,5.208333333333333,30657.0,29445.0,,,,
18,IN,Indiana,2006,0.12,0,0,902,243,401,3.837244612026935,6.3322431663489755,5.016666666666667,32905.0,6332.669,,,0.0,0,6.561955692146167,5.0697841346881205,4.300310769124915,3.8985998250924476,0.12,0.12,5.3999999999999995,5.416666666666667,31376.0,30657.0,,,,
18,IN,Indiana,2007,0.12,0,0,898,225,343,3.526867441041357,5.376513476787491,4.641666666666667,33845.0,6379.599,,,0.0,0,6.3322431663489755,6.561955692146167,3.837244612026935,4.300310769124915,0.12,0.12,5.016666666666667,5.3999999999999995,32905.0,31376.0,,,,
18,IN,Indiana,2008,0.12,0,3,820,222,301,3.455357251253968,4.684966363186686,5.933333333333334,35270.0,6424.806,,,0.0,0,5.376513476787491,6.3322431663489755,3.526867441041357,3.837244612026935,0.12,0.12,4.641666666666667,5.016666666666667,33845.0,32905.0,,,,
18,IN,Indiana,2009,0.12,0,0,693,192,293,2.9724468113928313,4.536077686135935,10.158333333333331,34200.0,6459.325,,,0.0,0,4.684966363186686,5.376513476787491,3.455357251253968,3.526867441041357,0.12,0.12,5.933333333333334,4.641666666666667,35270.0,33845.0,,,,
18,IN,Indiana,2010,0.12,0,0,754,187,238,2.8811095507240907,3.66686670092157,9.975,35590.0,6490.555,75761.0,11672.49950119828,0.0,0,4.536077686135935,4.684966363186686,2.9724468113928313,3.455357251253968,0.12,0.12,10.158333333333331,5.933333333333334,34200.0,35270.0,,,,
18,IN,Indiana,2011,0.12,0,0,751,190,261,2.915340059073996,4.004756607464805,8.908333333333333,37681.0,6517.25,76485.0,11735.77812727761,0.0,0,3.66686670092157,4.536077686135935,2.8811095507240907,2.9724468113928313,0.12,0.12,9.975,10.158333333333331,35590.0,34200.0,11672.49950119828,,,
18,IN,Indiana,2012,0.12,0,0,781,219,269,3.349141587483937,4.11378578553963,8.216666666666667,39148.0,6538.989,78923.0,12069.602808629897,0.0,0,4.004756607464805,3.66686670092157,2.915340059073996,2.8811095507240907,0.12,0.12,8.908333333333333,9.975,37681.0,35590.0,11735.77812727761,11672.49950119828,,
18,IN,Indiana,2013,0.12,0,0,784,191,316,2.9068993200747273,4.809320341066041,7.508333333333333,39435.0,6570.575,78311.0,11918.43940598806,0.0,0,4.11378578553963,4.004756607464805,3.349141587483937,2.915340059073996,0.12,0.12,8.216666666666667,8.908333333333333,39148.0,37681.0,12069.602808629897,11735.77812727761,,
18,IN,Indiana,2014,0.12,0,0,745,159,360,2.410544905950089,5.457837522905862,5.95,40719.0,6596.019,79204.0,12007.84897678433,0.0,0,4.809320341066041,4.11378578553963,2.9068993200747273,3.349141587483937,0.12,0.12,7.508333333333333,8.216666666666667,39435.0,39148.0,11918.43940598806,12069.602808629897,,
18,IN,Indiana,2015,0.12,0,0,817,161,119,2.4351722362534525,1.7999099137525518,4.8,42146.0,6611.442,78819.0,11921.604999332974,0.0,0,5.457837522905862,4.809320341066041,2.410544905950089,2.9068993200747273,0.12,0.12,5.95,7.508333333333333,40719.0,39435.0,12007.84897678433,11918.43940598806,,
18,IN,Indiana,2016,0.12,0,0,829,170,122,2.561051706428752,1.8379312246135748,4.391666666666667,43143.0,6637.898,83183.0,12531.527299756639,0.0,0,1.7999099137525518,5.457837522905862,2.4351722362534525,2.410544905950089,0.12,0.12,4.8,5.95,42146.0,40719.0,11921.604999332974,12007.84897678433,,
18,IN,Indiana,2017,0.12,0,0,916,186,136,2.7919258704654473,2.0414081633510794,3.525,44568.0,6662.068,81752.0,12271.264718402754,0.0,0,1.8379312246135748,1.7999099137525518,2.561051706428752,2.4351722362534525,0.12,0.12,4.391666666666667,4.8,43143.0,42146.0,12531.527299756639,11921.604999332974,,
18,IN,Indiana,2018,0.12,3,0,860,171,124,2.552817571625567,1.8511659583717561,3.4333333333333336,46555.0,6698.481,81529.0,12171.26688871701,0.0,0,2.0414081633510794,1.8379312246135748,2.7919258704654473,2.561051706428752,0.12,0.12,3.525,4.391666666666667,44568.0,43143.0,12271.264718402754,12531.527299756639,,
18,IN,Indiana,2019,0.12,0,0,810,147,122,2.183921877994536,1.8125065926213155,3.3166666666666664,48270.0,6731.01,82719.0,12289.240396314966,0.0,0,1.8511659583717561,2.0414081633510794,2.552817571625567,2.7919258704654473,0.12,0.12,3.4333333333333336,3.525,46555.0,44568.0,12171.26688871701,12271.264718402754,,
18,IN,Indiana,2020,0.12,0,0,897,181,137,2.665489727776921,2.0175253740631947,7.383333333333333,51736.0,6790.497,76608.0,11281.648456659357,0.0,0,1.8125065926213155,1.8511659583717561,2.183921877994536,2.552817571625567,0.12,0.12,3.3166666666666664,3.4333333333333336,48270.0,46555.0,12289.240396314966,12171.26688871701,,
18,IN,Indiana,2021,0.12,0,0,932,162,112,2.3767929932142557,1.6432149088888683,3.891666666666667,57254.0,6815.907,78640.0,11537.716110269697,0.0,0,2.0175253740631947,1.8125065926213155,2.665489727776921,2.183921877994536,0.12,0.12,7.383333333333333,3.3166666666666664,51736.0,48270.0,11281.648456659357,12289.240396314966,,
18,IN,Indiana,2022,0.12,0,0,976,177,106,2.5860009686546004,1.54867854619993,3.0666666666666664,58867.0,6844.545,95684.0,13979.599812697557,0.0,0,1.6432149088888683,2.0175253740631947,2.3767929932142557,2.665489727776921,0.12,0.12,3.891666666666667,7.383333333333333,57254.0,51736.0,11537.716110269697,11281.648456659357,,
